sessionId,participantId,roundIndexInSession,studyLabel,testMode,frameIndex,timeSinceRoundStartSec,unscaledDeltaMs,mouseX,mouseY,mouseDeltaX,mouseDeltaY,virtualX,virtualY,ufoX,ufoY,ufoZ,towerX,towerZ,signedDistToTowerX,side,leftButtonDown,leftButtonPressed,rightButtonDown,fireKeyDown,stimulusMs,spikeFired,stallMs,cfg_label,cfg_testMode,cfg_useStaircase,cfg_useManualLevelList,cfg_roundsPerSession,cfg_roundDurationSec,cfg_closeRadius,cfg_showHitZone,cfg_crossingDeadZone,cfg_fireCooldown,cfg_revealHoldSec,cfg_maxPoints,cfg_missPoints,cfg_ftFallbackMagnitudeMs,cfg_ftUseBusyWait,cfg_stimMinMs,cfg_stimMaxMs,cfg_stimCount,cfg_threshMinMs,cfg_threshMaxMs,cfg_threshCount,cfg_slopeMin,cfg_slopeMax,cfg_slopeCount,cfg_lapseMin,cfg_lapseMax,cfg_lapseCount,cfg_guessRate,cfg_maxTrials,cfg_minTrials,cfg_stopSD,cfg_startDropFps,cfg_minDropFps,cfg_maxDropFps,cfg_baselineFps,cfg_startMs,cfg_minMs,cfg_maxMs,cfg_startMult,cfg_minMult,cfg_maxMult,cfg_coarseFactor,cfg_fineStep,cfg_reversals,cfg_revAvg,cfg_manualStartIndex,cfg_manualLevels
22,P022,1,ft_jnd,FrameTimeStutter,0,0.00000,3.9547,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,1,0.00479,4.7950,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,2,0.00923,4.4371,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,3,0.01353,4.2959,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,4,0.01740,3.8695,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,5,0.02186,4.4660,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,6,0.02512,3.2608,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,7,0.02920,4.0760,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,8,0.03330,4.1024,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
22,P022,1,ft_jnd,FrameTimeStutter,9,0.03653,3.2289,1420.16,898.52,0.000,0.000,1420.16,898.52,2.5629,4.2644,0.0000,-6.3220,0.0000,8.8849,Right,0,0,0,0,86.667,0,0.000,ft_jnd,FrameTimeStutter,1,0,1,0,1,1,0.25,0.25,1.5,100,-10,100,1,5,250,40,5,250,50,1,6,11,0,0.06,4,0.05,50,8,4,2,2,100,144,5,5,300,1.05,1.05,6.0,2.0,10,6,6,-1,
